SN,Commodity,Date,Unit,Minimum,Maximum,Average
18733,Brocauli,13-05-2014,Kg,80,90,85.0
18808,Brocauli,15-05-2014,Kg,80,90,85.0
18882,Brocauli,16-05-2014,Kg,80,90,85.0
18958,Brocauli,18-05-2014,Kg,80,90,85.0
19033,Brocauli,19-05-2014,Kg,70,80,75.0
19108,Brocauli,20-05-2014,Kg,90,100,95.0
19183,Brocauli,21-05-2014,Kg,80,90,85.0
19258,Brocauli,22-05-2014,Kg,60,70,65.0
19330,Brocauli,23-05-2014,Kg,60,70,65.0
19402,Brocauli,25-05-2014,Kg,60,70,65.0
19474,Brocauli,26-05-2014,Kg,60,70,65.0
19546,Brocauli,27-05-2014,Kg,60,70,65.0
19620,Brocauli,28-05-2014,Kg,70,80,75.0
19692,Brocauli,30-05-2014,Kg,60,70,65.0
19764,Brocauli,01-06-2014,Kg,60,70,65.0
19835,Brocauli,02-06-2014,Kg,70,80,75.0
19907,Brocauli,03-06-2014,Kg,130,140,135.0
19979,Brocauli,04-06-2014,Kg,130,140,135.0
20052,Brocauli,05-06-2014,Kg,130,140,135.0
20123,Brocauli,06-06-2014,Kg,130,140,135.0
20195,Brocauli,08-06-2014,Kg,130,140,135.0
20266,Brocauli,09-06-2014,Kg,120,130,125.0
20339,Brocauli,10-06-2014,Kg,130,140,135.0
20413,Brocauli,11-06-2014,Kg,130,140,135.0
20487,Brocauli,12-06-2014,Kg,130,140,135.0
20559,Brocauli,13-06-2014,Kg,130,140,135.0
20633,Brocauli,15-06-2014,Kg,120,130,125.0
20706,Brocauli,16-06-2014,Kg,120,130,125.0
20777,Brocauli,17-06-2014,Kg,140,150,145.0
20850,Brocauli,18-06-2014,Kg,120,130,125.0
20923,Brocauli,19-06-2014,Kg,120,130,125.0
20995,Brocauli,20-06-2014,Kg,120,130,125.0
21068,Brocauli,23-06-2014,Kg,110,120,115.0
21138,Brocauli,24-06-2014,Kg,110,120,115.0
21208,Brocauli,25-06-2014,Kg,110,120,115.0
21278,Brocauli,26-06-2014,Kg,150,170,160.0
21474,Brocauli,30-06-2014,Kg,120,140,130.0
21542,Brocauli,01-07-2014,Kg,120,140,130.0
