SN,Commodity,Date,Unit,Minimum,Maximum,Average
22218,Potato Red,12-07-2014,Kg,36,37,36.5
22280,Potato Red,13-07-2014,Kg,43,45,44.0
22342,Potato Red,14-07-2014,Kg,36,37,36.5
22404,Potato Red,15-07-2014,Kg,36,37,36.5
22469,Potato Red,16-07-2014,Kg,36,37,36.5
22533,Potato Red,17-07-2014,Kg,36,37,36.5
22598,Potato Red,18-07-2014,Kg,36,38,37.0
22664,Potato Red,19-07-2014,Kg,40,42,41.0
22726,Potato Red,20-07-2014,Kg,40,42,41.0
22791,Potato Red,21-07-2014,Kg,40,42,41.0
22857,Potato Red,22-07-2014,Kg,40,42,41.0
22924,Potato Red,23-07-2014,Kg,40,42,41.0
22990,Potato Red,24-07-2014,Kg,40,42,41.0
23057,Potato Red,25-07-2014,Kg,40,42,41.0
23124,Potato Red,26-07-2014,Kg,40,42,41.0
23191,Potato Red,27-07-2014,Kg,40,42,41.0
23258,Potato Red,28-07-2014,Kg,40,42,41.0
23326,Potato Red,29-07-2014,Kg,40,42,41.0
23394,Potato Red,30-07-2014,Kg,40,42,41.0
23462,Potato Red,31-07-2014,Kg,40,43,41.5
23530,Potato Red,01-08-2014,Kg,40,42,41.0
23597,Potato Red,02-08-2014,Kg,40,42,41.0
23660,Potato Red,03-08-2014,Kg,42,44,43.0
23725,Potato Red,04-08-2014,Kg,42,44,43.0
23791,Potato Red,05-08-2014,Kg,42,44,43.0
23857,Potato Red,06-08-2014,Kg,44,46,45.0
23923,Potato Red,07-08-2014,Kg,44,46,45.0
23989,Potato Red,08-08-2014,Kg,44,46,45.0
24056,Potato Red,09-08-2014,Kg,44,46,45.0
24122,Potato Red,10-08-2014,Kg,44,46,45.0
24188,Potato Red,11-08-2014,Kg,45,47,46.0
24254,Potato Red,12-08-2014,Kg,45,47,46.0
24321,Potato Red,13-08-2014,Kg,45,48,46.5
24388,Potato Red,14-08-2014,Kg,46,48,47.0
24455,Potato Red,15-08-2014,Kg,48,50,49.0
24515,Potato Red,16-08-2014,Kg,48,50,49.0
24576,Potato Red,17-08-2014,Kg,48,50,49.0
24640,Potato Red,18-08-2014,Kg,48,50,49.0
24705,Potato Red,19-08-2014,Kg,50,55,52.5
24770,Potato Red,20-08-2014,Kg,50,52,51.0
24833,Potato Red,21-08-2014,Kg,45,47,46.0
24898,Potato Red,22-08-2014,Kg,45,47,46.0
24963,Potato Red,23-08-2014,Kg,45,47,46.0
25025,Potato Red,24-08-2014,Kg,45,47,46.0
25087,Potato Red,25-08-2014,Kg,45,47,46.0
25149,Potato Red,26-08-2014,Kg,45,47,46.0
25212,Potato Red,27-08-2014,Kg,45,47,46.0
25276,Potato Red,28-08-2014,Kg,45,47,46.0
25341,Potato Red,29-08-2014,Kg,45,47,46.0
25406,Potato Red,31-08-2014,Kg,48,53,50.5
25470,Potato Red,01-09-2014,Kg,45,47,46.0
25535,Potato Red,02-09-2014,Kg,45,46,45.5
25599,Potato Red,03-09-2014,Kg,44,46,45.0
25662,Potato Red,04-09-2014,Kg,44,46,45.0
25730,Potato Red,05-09-2014,Kg,45,46,45.5
25795,Potato Red,06-09-2014,Kg,45,46,45.5
25861,Potato Red,07-09-2014,Kg,50,56,53.0
25925,Potato Red,08-09-2014,Kg,45,46,45.5
25989,Potato Red,09-09-2014,Kg,45,46,45.5
26056,Potato Red,10-09-2014,Kg,45,46,45.5
26125,Potato Red,11-09-2014,Kg,44,46,45.0
26194,Potato Red,12-09-2014,Kg,44,45,44.5
26263,Potato Red,13-09-2014,Kg,45,46,45.5
26332,Potato Red,14-09-2014,Kg,50,55,52.5
26391,Potato Red,15-09-2014,Kg,45,46,45.5
26458,Potato Red,16-09-2014,Kg,44,45,44.5
26524,Potato Red,17-09-2014,Kg,45,46,45.5
26592,Potato Red,18-09-2014,Kg,44,46,45.0
26658,Potato Red,19-09-2014,Kg,44,46,45.0
26726,Potato Red,20-09-2014,Kg,44,46,45.0
26794,Potato Red,21-09-2014,Kg,44,45,44.5
26862,Potato Red,22-09-2014,Kg,44,46,45.0
26930,Potato Red,23-09-2014,Kg,45,47,46.0
27000,Potato Red,24-09-2014,Kg,45,46,45.5
27069,Potato Red,26-09-2014,Kg,48,50,49.0
27140,Potato Red,28-09-2014,Kg,46,50,48.0
27212,Potato Red,29-09-2014,Kg,48,50,49.0
27284,Potato Red,30-09-2014,Kg,47,48,47.5
27356,Potato Red,08-10-2014,Kg,48,50,49.0
27426,Potato Red,09-10-2014,Kg,48,50,49.0
27497,Potato Red,10-10-2014,Kg,50,52,51.0
27567,Potato Red,12-10-2014,Kg,53,55,54.0
27638,Potato Red,13-10-2014,Kg,52,54,53.0
27710,Potato Red,14-10-2014,Kg,52,54,53.0
27783,Potato Red,15-10-2014,Kg,52,55,53.5
27825,Potato Red,16-10-2014,Kg,52,54,53.0
27893,Potato Red,17-10-2014,Kg,50,52,51.0
27963,Potato Red,19-10-2014,Kg,50,65,57.5
28034,Potato Red,20-10-2014,Kg,63,65,64.0
28105,Potato Red,21-10-2014,Kg,65,70,67.5
28179,Potato Red,22-10-2014,Kg,50,55,52.5
28254,Potato Red,23-10-2014,Kg,50,55,52.5
28328,Potato Red,24-10-2014,Kg,42,50,46.0
28402,Potato Red,25-10-2014,Kg,40,48,44.0
28466,Potato Red,26-10-2014,Kg,50,52,51.0
28513,Potato Red,27-10-2014,Kg,46,48,47.0
28556,Potato Red,28-10-2014,Kg,40,42,41.0
28602,Potato Red,29-10-2014,Kg,39,40,39.5
28658,Potato Red,30-10-2014,Kg,39,40,39.5
28724,Potato Red,31-10-2014,Kg,52,56,54.0
28791,Potato Red,01-11-2014,Kg,50,55,52.5
28861,Potato Red,02-11-2014,Kg,50,52,51.0
28932,Potato Red,03-11-2014,Kg,45,50,47.5
29000,Potato Red,04-11-2014,Kg,45,50,47.5
29069,Potato Red,05-11-2014,Kg,45,50,47.5
29138,Potato Red,06-11-2014,Kg,46,48,47.0
29206,Potato Red,07-11-2014,Kg,45,50,47.5
29275,Potato Red,08-11-2014,Kg,48,50,49.0
29345,Potato Red,09-11-2014,Kg,45,50,47.5
29415,Potato Red,10-11-2014,Kg,44,48,46.0
29486,Potato Red,11-11-2014,Kg,42,44,43.0
29559,Potato Red,12-11-2014,Kg,40,45,42.5
29631,Potato Red,13-11-2014,Kg,40,45,42.5
29703,Potato Red,14-11-2014,Kg,40,42,41.0
29772,Potato Red,15-11-2014,Kg,40,44,42.0
29841,Potato Red,16-11-2014,Kg,40,42,41.0
29912,Potato Red,17-11-2014,Kg,38,40,39.0
29986,Potato Red,18-11-2014,Kg,38,40,39.0
30061,Potato Red,19-11-2014,Kg,35,38,36.5
30134,Potato Red,20-11-2014,Kg,35,38,36.5
30209,Potato Red,21-11-2014,Kg,35,38,36.5
30285,Potato Red,22-11-2014,Kg,40,44,42.0
30350,Potato Red,23-11-2014,Kg,35,40,37.5
30421,Potato Red,24-11-2014,Kg,40,42,41.0
30492,Potato Red,25-11-2014,Kg,40,42,41.0
30562,Potato Red,26-11-2014,Kg,40,42,41.0
30632,Potato Red,27-11-2014,Kg,40,42,41.0
30695,Potato Red,28-11-2014,Kg,38,40,39.0
30765,Potato Red,29-11-2014,Kg,35,38,36.5
30836,Potato Red,30-11-2014,Kg,40,42,41.0
30900,Potato Red,01-12-2014,Kg,38,40,39.0
30973,Potato Red,02-12-2014,Kg,32,35,33.5
31047,Potato Red,03-12-2014,Kg,32,35,33.5
31121,Potato Red,04-12-2014,Kg,34,36,35.0
31193,Potato Red,05-12-2014,Kg,35,38,36.5
31266,Potato Red,06-12-2014,Kg,35,38,36.5
31338,Potato Red,07-12-2014,Kg,34,36,35.0
31410,Potato Red,08-12-2014,Kg,32,36,34.0
31478,Potato Red,09-12-2014,Kg,38,40,39.0
31539,Potato Red,10-12-2014,Kg,38,40,39.0
31600,Potato Red,11-12-2014,Kg,30,34,32.0
31670,Potato Red,12-12-2014,Kg,28,30,29.0
31742,Potato Red,13-12-2014,Kg,28,30,29.0
31813,Potato Red,14-12-2014,Kg,28,30,29.0
31884,Potato Red,15-12-2014,Kg,28,32,30.0
31955,Potato Red,16-12-2014,Kg,28,30,29.0
32029,Potato Red,17-12-2014,Kg,30,32,31.0
32099,Potato Red,18-12-2014,Kg,28,31,29.5
32174,Potato Red,19-12-2014,Kg,25,30,27.5
32248,Potato Red,21-12-2014,Kg,25,30,27.5
32319,Potato Red,22-12-2014,Kg,24,26,25.0
32392,Potato Red,23-12-2014,Kg,25,30,27.5
32465,Potato Red,24-12-2014,Kg,22,25,23.5
32539,Potato Red,25-12-2014,Kg,20,24,22.0
32609,Potato Red,26-12-2014,Kg,22,26,24.0
32684,Potato Red,27-12-2014,Kg,20,25,22.5
32760,Potato Red,28-12-2014,Kg,23,26,24.5
32836,Potato Red,29-12-2014,Kg,20,25,22.5
32912,Potato Red,30-12-2014,Kg,20,25,22.5
32989,Potato Red,31-12-2014,Kg,18,22,20.0
33068,Potato Red,01-01-2015,Kg,20,22,21.0
33147,Potato Red,02-01-2015,Kg,20,22,21.0
33225,Potato Red,03-01-2015,Kg,20,25,22.5
33302,Potato Red,04-01-2015,Kg,20,22,21.0
33379,Potato Red,05-01-2015,Kg,20,23,21.5
33458,Potato Red,06-01-2015,Kg,20,22,21.0
33535,Potato Red,07-01-2015,Kg,20,24,22.0
33613,Potato Red,08-01-2015,Kg,20,24,22.0
33689,Potato Red,09-01-2015,Kg,20,24,22.0
33767,Potato Red,11-01-2015,Kg,20,24,22.0
33842,Potato Red,12-01-2015,Kg,18,22,20.0
33921,Potato Red,13-01-2015,Kg,20,22,21.0
34002,Potato Red,14-01-2015,Kg,20,22,21.0
34083,Potato Red,15-01-2015,Kg,20,22,21.0
34151,Potato Red,16-01-2015,Kg,20,24,22.0
34227,Potato Red,17-01-2015,Kg,20,22,21.0
34304,Potato Red,18-01-2015,Kg,20,23,21.5
34380,Potato Red,19-01-2015,Kg,20,22,21.0
34459,Potato Red,20-01-2015,Kg,19,21,20.0
34530,Potato Red,21-01-2015,Kg,20,22,21.0
34605,Potato Red,22-01-2015,Kg,20,22,21.0
34682,Potato Red,23-01-2015,Kg,20,22,21.0
34759,Potato Red,25-01-2015,Kg,23,24,23.5
34836,Potato Red,26-01-2015,Kg,20,22,21.0
34911,Potato Red,27-01-2015,Kg,18,21,19.5
34986,Potato Red,28-01-2015,Kg,19,20,19.5
35063,Potato Red,29-01-2015,Kg,20,22,21.0
35142,Potato Red,31-01-2015,Kg,20,22,21.0
35221,Potato Red,01-02-2015,Kg,20,22,21.0
